Timestamp,Value
0,9953.550099999999
1,9951.504999999997
2,9951.504999999997
3,9919.254999999997
4,9917.223079999998
5,9934.463079999998
6,9932.44632
7,9932.44632
8,9971.646319999998
9,9969.607799999998
10,9941.837799999998
11,9967.608089999998
12,9967.608089999998
13,10016.388089999997
14,10014.436979999997
15,10014.436979999997
16,10014.436979999997
17,10014.436979999997
18,10014.436979999997
19,10014.436979999997
20,10014.436979999997
21,10014.436979999997
22,10014.436979999997
23,10014.436979999997
24,10014.436979999997
25,10014.436979999997
26,10014.436979999997
27,10014.436979999997
28,10014.436979999997
29,10014.436979999997
30,10014.436979999997
31,10014.436979999997
32,10014.436979999997
33,10014.436979999997
34,10014.436979999997
35,10014.436979999997
36,10014.436979999997
37,10014.436979999997
38,9985.417339999996
39,9983.444869999996
40,9983.444869999996
41,9983.444869999996
42,9983.444869999996
43,9983.444869999996
44,9983.444869999996
45,9983.444869999996
46,9983.444869999996
47,9983.444869999996
48,9983.444869999996
49,9983.444869999996
50,9983.444869999996
51,9983.444869999996
52,9983.444869999996
53,9983.444869999996
54,9983.444869999996
55,9983.444869999996
56,9983.444869999996
57,9983.444869999996
58,9983.444869999996
59,9983.444869999996
60,9983.444869999996
61,9951.194869999996
62,9949.227419999996
63,9949.227419999996
64,9949.227419999996
65,9949.227419999996
66,9949.227419999996
67,9949.227419999996
68,9949.227419999996
69,9949.227419999996
70,9949.227419999996
71,9949.227419999996
72,9949.227419999996
73,9949.227419999996
74,9949.227419999996
75,9949.227419999996
76,9949.227419999996
77,9949.227419999996
78,9949.227419999996
79,9949.227419999996
80,9949.227419999996
81,9949.227419999996
82,9949.227419999996
83,9949.227419999996
84,9949.227419999996
85,9949.227419999996
86,9947.199979999996
87,9945.199769999996
88,9916.180429999997
89,9916.180429999997
90,9939.980429999996
91,9937.957449999996
92,9937.957449999996
93,9937.957449999996
94,9937.957449999996
95,9937.957449999996
96,9937.957449999996
97,9937.957449999996
98,9937.957449999996
99,9937.957449999996
100,9937.957449999996
101,9937.957449999996
102,9937.957449999996
103,9937.957449999996
104,9937.957449999996
105,9937.957449999996
106,9937.957449999996
107,9937.957449999996
108,9937.957449999996
109,9937.957449999996
110,9937.957449999996
111,9937.957449999996
112,9937.957449999996
113,9937.957449999996
114,9937.957449999996
115,9935.957909999997
116,9935.957909999997
117,9993.647909999996
118,9972.379889999997
119,9954.529889999996
120,9988.268139999996
121,9957.714259999997
122,9971.994259999998
123,10029.114259999997
124,10027.058069999995
125,10027.058069999995
126,9970.908069999994
127,9968.852659999993
128,9975.562659999994
129,10002.402659999994
130,10000.369719999995
131,10000.369719999995
132,10106.209719999995
133,10107.518559999997
134,10104.108559999995
135,10073.418559999996
136,10075.298969999998
137,10075.298969999998
138,10167.458969999998
139,10176.465109999997
140,10157.105109999999
141,10125.645109999998
142,10125.662389999998
143,10127.632389999997
144,10153.242389999996
145,10147.428809999996
146,10152.888809999995
147,10194.748809999996
148,10192.421449999996
149,10192.421449999996
150,10206.191449999995
151,10171.001449999996
152,10165.950459999996
153,10164.410459999997
154,10110.510459999998
155,10102.232269999997
156,10106.172269999997
157,9952.512269999997
158,9950.671339999999
159,9948.081339999999
160,9891.10134
161,9884.082589999998
162,9886.562589999998
163,9931.202589999999
164,9930.295459999998
165,9929.165459999998
166,9923.515459999997
167,9921.255459999998
168,9918.995459999998
169,9916.735459999998
170,9928.035459999997
171,9928.035459999997
172,9924.645459999998
173,9928.035459999997
174,9924.645459999998
175,9922.385459999998
176,9918.995459999998
177,9920.125459999997
178,9915.605459999997
179,9917.865459999997
180,9917.865459999997
181,9916.735459999998
182,9914.475459999998
183,9914.475459999998
184,9915.605459999997
185,9917.865459999997
186,9915.605459999997
187,9918.995459999998
188,9917.019109999997
189,9918.909109999997
190,9927.729109999997
191,9921.429109999997
192,9919.539109999998
193,9923.949109999998
194,9925.209109999998
195,9924.579109999997
196,9920.169109999997
197,9922.689109999998
198,9925.839109999997
199,9934.659109999997
200,9935.610289999999
201,9935.610289999999
202,9941.310289999998
203,9943.020289999999
204,9957.840289999998
205,9958.94099
206,9958.320989999998
207,9927.320989999998
208,9928.186609999997
209,9926.746609999997
210,9929.146609999996
211,9926.266609999997
212,9919.066609999996
213,9920.506609999997
214,9920.986609999996
215,9916.666609999997
216,9997.786609999997
217,9994.46429
218,9995.09429
219,10080.144289999998
220,10078.685089999997
221,10078.305089999998
222,10065.005089999999
223,10080.965089999998
224,10068.425089999997
225,10069.375089999998
226,10066.715089999998
227,10066.905089999998
228,10065.955089999998
229,10065.955089999998
230,10065.195089999997
231,10065.005089999999
232,10067.855089999997
233,10071.465089999998
234,10064.815089999998
235,10067.665089999999
236,10065.195089999997
237,10064.815089999998
238,10067.285089999998
239,10067.475089999998
240,10066.715089999998
241,10064.055089999998
242,10064.435089999997
243,10063.675089999997
244,10059.687029999997
245,10062.487029999997
246,10069.767029999997
247,10105.467029999998
248,10104.925299999999
249,10083.4353
