Timestamp,Value
0,10011.38575
1,10018.98575
2,10020.056789999999
3,10015.856789999998
4,10011.806789999999
5,10008.206789999998
6,10006.556789999999
7,10004.75679
8,10007.75679
9,10011.806789999999
10,10010.00679
11,10004.606789999998
12,10003.556789999999
13,10009.016489999998
14,10010.81649
15,10014.416489999998
16,10003.616489999999
17,9999.116489999999
18,10008.116489999999
19,10008.836489999998
20,10001.81649
21,9998.216489999999
22,9995.156489999998
23,9996.596489999998
24,10000.916489999998
25,10000.376489999999
26,9990.116489999999
27,9991.916489999998
28,9995.516489999998
29,9995.516489999998
30,9995.516489999998
31,9997.676489999998
32,10002.89649
33,10005.416489999998
34,10003.616489999999
35,10003.616489999999
36,10001.636489999999
37,10003.467089999998
38,10010.847089999997
39,10010.487089999999
40,10010.667089999997
41,10017.327089999999
42,10012.827089999999
43,10004.367089999998
44,10013.007089999997
45,10011.387089999998
46,10010.667089999997
47,10009.947089999998
48,10003.107089999998
49,10002.567089999999
50,10006.167089999997
51,10004.367089999998
52,10005.267089999998
53,10005.087089999997
54,10004.187089999998
55,10005.447089999998
56,10006.167089999997
57,10005.627089999998
58,10003.467089999998
59,10002.567089999999
60,10003.107089999998
61,9997.801649999998
62,9992.201649999997
63,9990.921649999998
64,9991.241649999998
65,9987.241649999998
66,9986.761649999999
67,9982.601649999997
68,9988.500849999997
69,9988.500849999997
70,9988.500849999997
71,9994.100849999997
72,9992.500849999997
73,9997.300849999996
74,10004.414009999997
75,9987.164009999997
76,9993.914009999997
77,9986.114009999998
78,9979.664009999997
79,9969.255129999998
80,9962.885129999997
81,9967.788719999997
82,9958.788719999997
83,9967.188719999996
84,9956.868719999997
85,9937.188719999996
86,9912.298569999997
87,9904.099809999998
88,9896.899809999997
89,9887.087509999998
90,9893.087509999998
91,9893.247509999997
92,9896.847509999998
93,9894.847509999998
94,9899.647509999997
95,9899.167509999997
96,9900.047509999997
97,9898.447509999996
98,9899.647509999997
99,9897.647509999997
100,9895.487509999997
101,9895.727509999997
102,9898.447509999996
103,9897.007509999998
104,9897.647509999997
105,9897.247509999997
106,9896.127509999997
107,9897.007509999998
108,9896.447509999996
109,9896.287509999996
110,9896.447509999996
111,9896.287509999996
112,9896.287509999996
113,9930.048909999996
114,9918.530619999994
115,9920.770619999996
116,9918.670619999995
117,9911.390619999995
118,9911.898619999994
119,9904.878619999996
120,9912.018619999995
121,9913.278619999995
122,9913.518619999995
123,9918.738619999995
124,9914.418619999995
125,9916.878619999996
126,9917.418619999995
127,9919.518619999995
128,9918.318619999995
129,9917.718619999994
130,9919.458619999994
131,9922.518619999995
132,9925.635619999995
133,9926.735619999996
134,9928.535619999995
135,9926.035619999995
136,9925.035619999995
137,9926.035619999995
138,9920.835619999994
139,9924.535619999995
140,9925.935619999995
141,9923.635619999995
142,9926.335619999994
143,9931.035619999995
144,9932.635619999995
145,9932.035619999995
146,9931.035619999995
147,9939.035619999995
148,9938.089419999997
149,9942.859419999997
150,9941.239419999996
151,9926.479419999996
152,9926.659419999996
153,9931.249419999996
154,9935.569419999996
155,9929.539419999997
156,9926.749419999996
157,9929.539419999997
158,9929.629419999997
159,9931.159419999996
160,9938.539419999997
161,9942.319419999996
162,9944.029419999997
163,9946.819419999996
164,9938.989419999996
165,9931.339419999997
166,9931.879419999997
167,9921.439419999997
168,9908.56713
169,9904.66713
170,9914.26618
171,9904.16618
172,9903.41618
173,9911.81618
174,9914.16618
175,9909.31618
176,9910.71618
177,9910.06618
178,9911.91618
179,9913.36618
180,9923.91618
