Timestamp,Value
0,9999.00088
1,9999.00088
2,9999.00088
3,9999.00088
4,9999.00088
5,9999.00088
6,9999.00088
7,9999.00088
8,9999.00088
9,9999.00088
10,9999.00088
11,9999.00088
12,9999.00088
13,9999.00088
14,9999.00088
15,9999.00088
16,9999.00088
17,9999.00088
18,9999.00088
19,9999.00088
20,9999.00088
21,9999.00088
22,9999.00088
23,9999.00088
24,9997.004799999999
25,9997.004799999999
26,9997.004799999999
27,9997.004799999999
28,9997.004799999999
29,9997.004799999999
30,9997.004799999999
31,9997.004799999999
32,9997.004799999999
33,9997.004799999999
34,9997.004799999999
35,9997.004799999999
36,9997.004799999999
37,9997.004799999999
38,9997.004799999999
39,9997.004799999999
40,9997.004799999999
41,9997.004799999999
42,9997.004799999999
43,9997.004799999999
44,9997.004799999999
45,9997.004799999999
46,9997.004799999999
47,9997.004799999999
48,9995.011959999998
49,9995.011959999998
50,9995.011959999998
51,9995.011959999998
52,9995.011959999998
53,9995.011959999998
54,9995.011959999998
55,9995.011959999998
56,9995.011959999998
57,9995.011959999998
58,9995.011959999998
59,9995.011959999998
60,9995.011959999998
61,9995.011959999998
62,9995.011959999998
63,9995.011959999998
64,9995.011959999998
65,9995.011959999998
66,9995.011959999998
67,9995.011959999998
68,9995.011959999998
69,9995.011959999998
70,9995.011959999998
71,9995.011959999998
72,9993.019039999996
73,9972.419039999997
74,9970.441049999996
75,9970.441049999996
76,9970.441049999996
77,9970.441049999996
78,9970.441049999996
79,9970.441049999996
80,9970.441049999996
81,9970.441049999996
82,9970.441049999996
83,9970.441049999996
84,9970.441049999996
85,9970.441049999996
86,9970.441049999996
87,9970.441049999996
88,9970.441049999996
89,9970.441049999996
90,9970.441049999996
91,9970.441049999996
92,9970.441049999996
93,9970.441049999996
94,9970.441049999996
95,9970.441049999996
96,9970.441049999996
97,9970.441049999996
98,9968.439929999995
99,9968.439929999995
100,9968.439929999995
101,9968.439929999995
102,9968.439929999995
103,9968.439929999995
104,9968.439929999995
105,9968.439929999995
106,9968.439929999995
107,9968.439929999995
108,9968.439929999995
109,9968.439929999995
110,9968.439929999995
111,9968.439929999995
112,9968.439929999995
113,9968.439929999995
114,9968.439929999995
115,9968.439929999995
116,9968.439929999995
117,9968.439929999995
118,9968.439929999995
119,9968.439929999995
120,9968.439929999995
121,9968.439929999995
122,9966.442469999995
123,9966.442469999995
124,9966.442469999995
125,9967.552469999995
126,9966.442469999995
127,9966.442469999995
128,9966.442469999995
129,9966.442469999995
130,9966.442469999995
131,9966.442469999995
132,9966.442469999995
133,9966.442469999995
134,9966.442469999995
135,9966.442469999995
136,9966.442469999995
137,9966.442469999995
138,9966.442469999995
139,9966.442469999995
140,9966.442469999995
141,9966.442469999995
142,9966.442469999995
143,9966.442469999995
144,9966.442469999995
145,9966.442469999995
146,9964.445119999993
147,9964.445119999993
148,9966.755119999993
149,9964.445119999993
150,9964.445119999993
151,9966.755119999993
152,9966.755119999993
153,9966.755119999993
154,9966.755119999993
155,9966.755119999993
156,9966.755119999993
157,9966.755119999993
158,9966.755119999993
159,9965.985119999992
160,9965.985119999992
161,9965.985119999992
162,9965.985119999992
163,9965.985119999992
164,9965.985119999992
165,9965.985119999992
166,9965.985119999992
167,9965.985119999992
168,9965.985119999992
169,9965.985119999992
170,9963.985809999991
171,9963.985809999991
172,9963.985809999991
173,9963.985809999991
174,9963.985809999991
175,9980.03580999999
176,9994.38006999999
177,10002.58822999999
178,10006.62822999999
179,10002.58822999999
180,10012.688229999989
181,10018.74822999999
182,10021.06924999999
